fetched_at_utc,observation_time_utc,station_id,wind_direction,wind_speed_kt,wind_speed,wind_gust_kt,wind_gust_10m_ms,temperature_c,dewpoint_c,altimeter_hpa,raw_metar,source
2026-05-28T12:44:53.934366+00:00,2026-05-28T09:54:00+00:00,KBOS,340,8.0,4.115552,,,16.1,10.0,1008.5,METAR KBOS 280954Z 34008KT 10SM FEW100 16/10 A2978 RMK AO2 SLP085 T01610100,aviationweather_metar
2026-05-28T12:44:53.934354+00:00,2026-05-28T10:54:00+00:00,KBOS,330,8.0,4.115552,,,17.2,10.0,1008.9,METAR KBOS 281054Z 33008KT 10SM FEW100 17/10 A2979 RMK AO2 SLP086 T01720100,aviationweather_metar
2026-05-28T12:44:53.934322+00:00,2026-05-28T11:54:00+00:00,KBOS,350,9.0,4.629996,,,18.9,10.0,1009.2,METAR KBOS 281154Z 35009KT 10SM FEW100 19/10 A2980 RMK AO2 SLP089 60000 70008 T01890100 10189 20156 51008,aviationweather_metar
2026-05-28T16:43:50.154095+00:00,2026-05-28T12:54:00+00:00,KBOS,30,6.0,3.086664,,,20.0,11.1,1009.6,METAR KBOS 281254Z 03006KT 10SM FEW055 FEW100 20/11 A2981 RMK AO2 SLP093 T02000111,aviationweather_metar
2026-05-28T16:43:50.154086+00:00,2026-05-28T13:54:00+00:00,KBOS,340,6.0,3.086664,,,20.6,10.0,1009.2,METAR KBOS 281354Z 34006KT 10SM FEW045 FEW090 21/10 A2980 RMK AO2 SLP091 T02060100,aviationweather_metar
2026-05-28T16:43:50.154076+00:00,2026-05-28T14:54:00+00:00,KBOS,80,11.0,5.658884,,,18.3,11.1,1009.2,METAR KBOS 281454Z 08011KT 10SM SCT048 BKN060 BKN090 18/11 A2980 RMK AO2 SLP092 T01830111 51003,aviationweather_metar
2026-05-28T16:43:50.154049+00:00,2026-05-28T15:54:00+00:00,KBOS,100,14.0,7.202216,,,17.8,13.9,1009.2,METAR KBOS 281554Z 10014KT 10SM FEW021 BKN050 BKN080 18/14 A2980 RMK AO2 RAB30E48 SLP091 P0007 T01780139,aviationweather_metar
2026-05-28T19:23:23.719203+00:00,2026-05-28T16:54:00+00:00,KBOS,110,9.0,4.629996,,,16.7,12.8,1009.6,METAR KBOS 281654Z 11009KT 10SM SCT060 SCT075 BKN090 17/13 A2981 RMK AO2 SLP092 T01670128,aviationweather_metar
2026-05-28T19:23:23.719191+00:00,2026-05-28T17:54:00+00:00,KBOS,130,7.0,3.601108,,,16.7,11.7,1009.2,METAR KBOS 281754Z 13007KT 10SM SCT060 SCT090 BKN110 17/12 A2980 RMK AO2 RAB04E14 SLP090 P0000 60007 T01670117 10206 20156 58002,aviationweather_metar
2026-05-28T19:23:23.719158+00:00,2026-05-28T18:54:00+00:00,KBOS,90,8.0,4.115552,,,17.2,11.1,1009.2,METAR KBOS 281854Z 09008KT 10SM SCT070 BKN110 17/11 A2980 RMK AO2 SLP089 T01720111,aviationweather_metar
2026-05-28T21:29:23.163555+00:00,2026-05-28T19:54:00+00:00,KBOS,160,7.0,3.601108,,,17.2,12.8,1008.9,METAR KBOS 281954Z 16007KT 10SM SCT060 BKN090 BKN110 17/13 A2979 RMK AO2 RAB09E35 SLP087 P0001 T01720128,aviationweather_metar
2026-05-28T22:53:32.981721+00:00,2026-05-28T21:54:00+00:00,KBOS,80,6.0,3.086664,,,17.8,10.6,1009.6,METAR KBOS 282154Z 08006KT 10SM BKN075 BKN090 OVC110 18/11 A2981 RMK AO2 PK WND 06029/2056 SLP093 T01780106,aviationweather_metar
2026-05-29T00:03:39.265902+00:00,2026-05-28T22:54:00+00:00,KBOS,330,10.0,5.14444,22.0,11.317768,20.6,6.1,1009.9,METAR KBOS 282254Z 33010G22KT 10SM SCT065 BKN085 21/06 A2982 RMK AO2 WSHFT 2233 SLP099 T02060061,aviationweather_metar
2026-05-29T00:03:39.265876+00:00,2026-05-28T23:54:00+00:00,KBOS,330,13.0,6.687772,23.0,11.832212,19.4,5.6,1010.6,METAR KBOS 282354Z 33013G23KT 10SM FEW065 BKN090 19/06 A2984 RMK AO2 SLP105 60001 T01940056 10217 20156 53012,aviationweather_metar
2026-05-29T04:40:36.608372+00:00,2026-05-29T00:54:00+00:00,KBOS,330,17.0,8.745548,26.0,13.375544,18.3,6.7,1011.9,METAR KBOS 290054Z 33017G26KT 10SM BKN055 BKN075 18/07 A2988 RMK AO2 PK WND 35029/0041 SLP117 T01830067,aviationweather_metar
2026-05-29T04:40:36.608357+00:00,2026-05-29T01:54:00+00:00,KBOS,330,12.0,6.173328,,,17.2,6.7,1012.6,METAR KBOS 290154Z 33012KT 10SM OVC090 17/07 A2990 RMK AO2 SLP124 T01720067,aviationweather_metar
2026-05-29T04:40:36.608346+00:00,2026-05-29T02:54:00+00:00,KBOS,330,12.0,6.173328,19.0,9.774436,17.2,6.7,1012.6,METAR KBOS 290254Z 33012G19KT 10SM BKN080 OVC095 17/07 A2990 RMK AO2 RAB27E36 SLP123 P0000 60000 T01720067 50018,aviationweather_metar
2026-05-29T04:40:36.608320+00:00,2026-05-29T03:54:00+00:00,KBOS,330,10.0,5.14444,17.0,8.745548,16.1,7.2,1012.6,METAR KBOS 290354Z 33010G17KT 10SM SCT090 16/07 A2990 RMK AO2 SLP124 T01610072,aviationweather_metar
2026-05-29T08:28:53.073107+00:00,2026-05-29T04:54:00+00:00,KBOS,310,9.0,4.629996,,,15.0,7.2,1012.3,METAR KBOS 290454Z 31009KT 10SM FEW090 15/07 A2989 RMK AO2 SLP122 T01500072 402170150,aviationweather_metar
2026-05-29T08:28:53.073097+00:00,2026-05-29T05:54:00+00:00,KBOS,310,9.0,4.629996,,,14.4,7.8,1011.9,METAR KBOS 290554Z 31009KT 10SM FEW090 14/08 A2988 RMK AO2 SLP119 60000 T01440078 10194 20144 58004,aviationweather_metar
2026-05-29T08:28:53.073085+00:00,2026-05-29T06:54:00+00:00,KBOS,290,8.0,4.115552,,,13.9,7.8,1011.9,METAR KBOS 290654Z 29008KT 10SM SCT075 14/08 A2988 RMK AO2 SLP117 T01390078,aviationweather_metar
2026-05-29T08:28:53.073053+00:00,2026-05-29T07:54:00+00:00,KBOS,290,8.0,4.115552,,,13.3,7.8,1011.6,METAR KBOS 290754Z 29008KT 10SM FEW075 13/08 A2987 RMK AO2 SLP116 T01330078,aviationweather_metar
2026-05-29T11:46:44.076611+00:00,2026-05-29T08:54:00+00:00,KBOS,280,6.0,3.086664,,,13.3,7.8,1011.9,METAR KBOS 290854Z 28006KT 10SM SCT080 BKN250 13/08 A2988 RMK AO2 SLP116 T01330078 55002,aviationweather_metar
2026-05-29T11:46:44.076595+00:00,2026-05-29T09:54:00+00:00,KBOS,290,8.0,4.115552,,,13.9,7.8,1011.9,METAR KBOS 290954Z 29008KT 10SM BKN080 BKN250 14/08 A2988 RMK AO2 SLP119 T01390078,aviationweather_metar
2026-05-29T11:46:44.076567+00:00,2026-05-29T10:54:00+00:00,KBOS,290,14.0,7.202216,20.0,10.28888,15.0,8.3,1012.3,METAR KBOS 291054Z 29014G20KT 10SM FEW090 FEW250 15/08 A2989 RMK AO2 SLP119 T01500083,aviationweather_metar
2026-05-29T14:41:12.214838+00:00,2026-05-29T11:54:00+00:00,KBOS,330,16.0,8.231104,25.0,12.8611,16.7,7.8,1011.9,METAR KBOS 291154Z 33016G25KT 10SM FEW090 FEW250 17/08 A2988 RMK AO2 SLP119 70008 T01670078 10167 20133 50003,aviationweather_metar
2026-05-29T14:41:12.214827+00:00,2026-05-29T12:54:00+00:00,KBOS,330,13.0,6.687772,24.0,12.346656,17.8,5.0,1011.9,METAR KBOS 291254Z 33013G24KT 10SM FEW050 FEW090 FEW250 18/05 A2988 RMK AO2 PK WND 33026/1203 SLP118 T01780050,aviationweather_metar
2026-05-29T14:41:12.214800+00:00,2026-05-29T13:54:00+00:00,KBOS,310,16.0,8.231104,25.0,12.8611,18.9,4.4,1010.9,METAR KBOS 291354Z 31016G25KT 10SM FEW050 FEW110 19/04 A2985 RMK AO2 SLP109 T01890044,aviationweather_metar
2026-05-29T17:55:56.816063+00:00,2026-05-29T14:54:00+00:00,KBOS,340,12.0,6.173328,24.0,12.346656,20.0,3.9,1010.9,METAR KBOS 291454Z 34012G24KT 10SM SCT055 SCT110 20/04 A2985 RMK AO2 PK WND 35027/1426 SLP106 T02000039 58014,aviationweather_metar
2026-05-29T17:55:56.816053+00:00,2026-05-29T15:54:00+00:00,KBOS,330,11.0,5.658884,22.0,11.317768,20.0,3.9,1010.2,METAR KBOS 291554Z 33011G22KT 10SM BKN070 BKN110 BKN250 20/04 A2983 RMK AO2 PK WND 32026/1536 SLP100 T02000039,aviationweather_metar
2026-05-29T17:55:56.816027+00:00,2026-05-29T16:54:00+00:00,KBOS,340,11.0,5.658884,23.0,11.832212,21.7,3.3,1009.6,METAR KBOS 291654Z 34011G23KT 10SM BKN085 BKN120 22/03 A2981 RMK AO2 PK WND 31029/1614 SLP094 T02170033,aviationweather_metar
2026-05-29T20:11:05.127291+00:00,2026-05-29T17:54:00+00:00,KBOS,120,13.0,6.687772,,,16.7,10.0,1009.2,METAR KBOS 291754Z 12013KT 10SM BKN075 BKN100 17/10 A2980 RMK AO2 PK WND 34026/1703 WSHFT 1706 SLP091 T01670100 10222 20167 56015,aviationweather_metar
2026-05-29T20:11:05.127278+00:00,2026-05-29T18:54:00+00:00,KBOS,120,10.0,5.14444,,,17.2,7.8,1008.9,METAR KBOS 291854Z 12010KT 10SM BKN080 BKN100 17/08 A2979 RMK AO2 SLP087 T01720078,aviationweather_metar
2026-05-29T20:11:05.127229+00:00,2026-05-29T19:54:00+00:00,KBOS,110,9.0,4.629996,,,16.1,10.6,1008.5,METAR KBOS 291954Z 11009KT 10SM OVC080 16/11 A2978 RMK AO2 SLP082 T01610106,aviationweather_metar
2026-05-29T22:04:56.802984+00:00,2026-05-29T20:54:00+00:00,KBOS,120,8.0,4.115552,,,17.2,11.1,1008.2,METAR KBOS 292054Z 12008KT 10SM BKN070 OVC220 17/11 A2977 RMK AO2 RAB35E51 SLP080 P0000 60000 T01720111 56011,aviationweather_metar
2026-05-29T22:04:56.802933+00:00,2026-05-29T21:54:00+00:00,KBOS,100,10.0,5.14444,,,17.2,10.6,1007.5,METAR KBOS 292154Z 10010KT 10SM -RA OVC090 17/11 A2975 RMK AO2 RAB45 SLP072 P0000 T01720106,aviationweather_metar
2026-05-29T23:41:13.457326+00:00,2026-05-29T22:54:00+00:00,KBOS,110,9.0,4.629996,,,16.1,11.1,1007.2,METAR KBOS 292254Z 11009KT 10SM FEW043 BKN090 OVC110 16/11 A2974 RMK AO2 RAE07B32E52 SLP071 P0000 T01610111,aviationweather_metar
2026-05-30T01:30:36.083392+00:00,2026-05-29T23:54:00+00:00,KBOS,150,7.0,3.601108,,,16.7,11.7,1006.9,METAR KBOS 292354Z 15007KT 10SM -RA SCT075 OVC100 17/12 A2973 RMK AO2 RAB52 SLP068 P0000 60000 T01670117 10178 20156 56012,aviationweather_metar
2026-05-30T01:30:36.083362+00:00,2026-05-30T00:54:00+00:00,KBOS,90,5.0,2.57222,,,16.1,12.2,1006.9,METAR KBOS 300054Z 09005KT 10SM -RA BKN070 BKN090 OVC110 16/12 A2973 RMK AO2 SLP066 P0000 T01610122,aviationweather_metar
2026-05-30T05:33:29.181697+00:00,2026-05-30T01:54:00+00:00,KBOS,110,4.0,2.057776,,,15.0,12.8,1006.5,METAR KBOS 300154Z 11004KT 10SM -RA SCT070 BKN090 15/13 A2972 RMK AO2 RAE0057B22E33B54 SLP064 P0000 T01500128,aviationweather_metar
2026-05-30T05:33:29.181688+00:00,2026-05-30T02:54:00+00:00,KBOS,100,10.0,5.14444,,,15.0,12.2,1005.2,METAR KBOS 300254Z 10010KT 10SM BKN100 15/12 A2968 RMK AO2 RAE09 SLP050 P0000 60000 T01500122 58018,aviationweather_metar
2026-05-30T05:33:29.181676+00:00,2026-05-30T03:54:00+00:00,KBOS,120,15.0,7.71666,,,14.4,12.8,1004.1,METAR KBOS 300354Z 12015KT 10SM FEW090 BKN110 14/13 A2965 RMK AO2 SLP041 T01440128,aviationweather_metar
2026-05-30T05:33:29.181646+00:00,2026-05-30T04:54:00+00:00,KBOS,140,14.0,7.202216,,,14.4,12.2,1002.8,METAR KBOS 300454Z 14014KT 10SM -RA SCT080 BKN090 14/12 A2961 RMK AO2 RAB51 SLP026 P0000 T01440122 402220133,aviationweather_metar
2026-05-30T08:07:35.839776+00:00,2026-05-30T05:54:00+00:00,KBOS,160,8.0,4.115552,,,14.4,12.2,1002.5,METAR KBOS 300554Z 16008KT 10SM BKN039 BKN085 14/12 A2960 RMK AO2 RAE37 SLP024 OCNL LTGIC DSNT NE-SE P0000 60000 T01440122 10167 20144 56025,aviationweather_metar
2026-05-30T08:07:35.839766+00:00,2026-05-30T06:54:00+00:00,KBOS,170,8.0,4.115552,,,13.9,11.7,1002.1,METAR KBOS 300654Z 17008KT 10SM -RA SCT050 BKN080 BKN110 14/12 A2959 RMK AO2 RAB43 SLP019 P0000 T01390117,aviationweather_metar
2026-05-30T08:07:35.839750+00:00,2026-05-30T07:49:00+00:00,KBOS,270,9.0,4.629996,,,14.0,12.0,1002.1,SPECI KBOS 300749Z 27009KT 10SM BKN013 BKN019 OVC110 14/12 A2959 RMK AO2 RAE21 P0001,aviationweather_metar
2026-05-30T08:07:35.839724+00:00,2026-05-30T07:54:00+00:00,KBOS,270,12.0,6.173328,18.0,9.259992,13.9,11.7,1002.5,METAR KBOS 300754Z 27012G18KT 10SM BKN013 BKN027 OVC110 14/12 A2960 RMK AO2 RAE21 SLP021 P0001 T01390117,aviationweather_metar
2026-05-30T10:15:47.222119+00:00,2026-05-30T08:54:00+00:00,KBOS,290,13.0,6.687772,23.0,11.832212,12.2,9.4,1002.8,METAR KBOS 300854Z 29013G23KT 10SM SCT014 SCT027 BKN110 12/09 A2961 RMK AO2 RAB0757E11 SLP025 P0000 60001 T01220094 53001,aviationweather_metar
2026-05-30T10:15:47.222087+00:00,2026-05-30T09:54:00+00:00,KBOS,280,11.0,5.658884,,,11.7,8.9,1003.5,METAR KBOS 300954Z 28011KT 10SM BKN014 BKN027 BKN110 12/09 A2963 RMK AO2 PK WND 29026/0902 SLP032 T01170089,aviationweather_metar
2026-05-30T11:50:10.031886+00:00,2026-05-30T10:54:00+00:00,KBOS,290,10.0,5.14444,,,11.7,8.9,1003.8,METAR KBOS 301054Z 29010KT 10SM BKN014 BKN020 12/09 A2964 RMK AO2 SLP036 T01170089,aviationweather_metar
2026-05-30T13:04:38.955358+00:00,2026-05-30T11:54:00+00:00,KBOS,360,6.0,3.086664,,,12.2,10.0,1004.5,METAR KBOS 301154Z 36006KT 10SM BKN012 OVC019 12/10 A2966 RMK AO2 SLP044 60001 70001 T01220100 10144 20117 53019,aviationweather_metar
2026-05-30T13:04:38.955349+00:00,2026-05-30T12:17:00+00:00,KBOS,40,25.0,12.8611,37.0,19.034428,11.7,10.6,1004.8,SPECI KBOS 301217Z 04025G37KT 8SM BKN006 OVC010 12/11 A2967 RMK AO2 PK WND 05037/1217 RAB07E13 P0000 T01170106,aviationweather_metar
2026-05-30T13:04:38.955339+00:00,2026-05-30T12:36:00+00:00,KBOS,40,28.0,14.404432,43.0,22.121092,10.6,9.4,1005.8,SPECI KBOS 301236Z 04028G43KT 1 3/4SM R04R/4500VP6000FT -RA BR OVC007 11/09 A2970 RMK AO2 PK WND 02043/1232 RAB07E13B28 PRESRR P0000 T01060094,aviationweather_metar
2026-05-30T13:04:38.955313+00:00,2026-05-30T12:54:00+00:00,KBOS,40,26.0,13.375544,42.0,21.606648,10.0,8.9,1006.5,METAR KBOS 301254Z 04026G42KT 2SM R04R/4500VP6000FT -RA BR BKN007 BKN012 OVC018 10/09 A2972 RMK AO2 PK WND 02043/1232 RAB07E13B28 PRESRR SLP064 P0001 T01000089,aviationweather_metar
2026-05-30T14:46:55.616095+00:00,2026-05-30T13:54:00+00:00,KBOS,20,28.0,14.404432,47.0,24.178868,8.3,7.8,1008.2,METAR KBOS 301354Z 02028G47KT 2SM R04R/4500VP6000FT RA BR OVC009 08/08 A2977 RMK AO2 PK WND 02047/1352 SLP082 P0018 T00830078,aviationweather_metar
2026-05-30T15:59:11.361006+00:00,2026-05-30T14:54:00+00:00,KBOS,30,34.0,17.491096,48.0,24.693312,8.3,6.7,1010.6,METAR KBOS 301454Z 03034G48KT 2 1/2SM -RA BR SCT009 BKN012 OVC017 08/07 A2984 RMK AO2 PK WND 02048/1448 SLP103 P0005 60024 T00830067 53059,aviationweather_metar
2026-05-30T15:59:11.360980+00:00,2026-05-30T15:54:00+00:00,KBOS,20,30.0,15.43332,47.0,24.178868,7.8,5.6,1012.3,METAR KBOS 301554Z 02030G47KT 3SM -RA BR BKN013 OVC023 08/06 A2989 RMK AO2 PK WND 02048/1518 SLP121 P0003 T00780056,aviationweather_metar
2026-05-30T17:07:15.900686+00:00,2026-05-30T16:17:00+00:00,KBOS,20,32.0,16.462208,47.0,24.178868,7.8,6.1,1013.0,SPECI KBOS 301617Z 02032G47KT 5SM -RA BR FEW009 BKN016 OVC022 08/06 A2991 RMK AO2 PK WND 02047/1611 P0001 T00780061,aviationweather_metar
2026-05-30T17:07:15.900676+00:00,2026-05-30T16:54:00+00:00,KBOS,30,23.0,11.832212,37.0,19.034428,7.8,6.7,1014.0,METAR KBOS 301654Z 03023G37KT 5SM -RA BR FEW009 BKN018 OVC030 08/07 A2994 RMK AO2 PK WND 02047/1611 SLP136 P0003 T00780067,aviationweather_metar
2026-05-30T17:07:15.900650+00:00,2026-05-30T17:01:00+00:00,KBOS,30,24.0,12.346656,35.0,18.00554,7.8,6.1,1014.0,SPECI KBOS 301701Z 03024G35KT 4SM -RA BR BKN013 OVC026 08/06 A2994 RMK AO2 PK WND 03035/1658 P0001 T00780061,aviationweather_metar
2026-05-30T18:14:55.802668+00:00,2026-05-30T17:43:00+00:00,KBOS,30,28.0,14.404432,39.0,20.063316,7.8,6.1,1014.6,SPECI KBOS 301743Z 03028G39KT 1 1/2SM -RA BR BKN013 OVC022 08/06 A2996 RMK AO2 PK WND 03039/1742 P0002 T00780061,aviationweather_metar
2026-05-30T18:14:55.802658+00:00,2026-05-30T17:54:00+00:00,KBOS,20,26.0,13.375544,37.0,19.034428,7.8,5.6,1015.0,METAR KBOS 301754Z 02026G37KT 1 1/2SM -RA BR SCT013 BKN017 OVC042 08/06 A2997 RMK AO2 PK WND 03039/1742 SLP147 P0002 60032 T00780056 10122 20078 51045,aviationweather_metar
2026-05-30T18:14:55.802633+00:00,2026-05-30T18:09:00+00:00,KBOS,20,25.0,12.8611,38.0,19.548872,7.8,6.1,1015.3,SPECI KBOS 301809Z 02025G38KT 2SM -RA BR BKN016 BKN022 OVC033 08/06 A2998 RMK AO2 PK WND 04038/1805 P0000 T00780061,aviationweather_metar
2026-05-30T19:41:47.364288+00:00,2026-05-30T18:27:00+00:00,KBOS,20,26.0,13.375544,35.0,18.00554,7.8,5.0,1015.3,SPECI KBOS 301827Z 02026G35KT 5SM -RA SCT017 BKN023 OVC046 08/05 A2998 RMK AO2 PK WND 04038/1805 CIG 017 E P0000 T00780050,aviationweather_metar
2026-05-30T19:41:47.364264+00:00,2026-05-30T18:54:00+00:00,KBOS,30,25.0,12.8611,35.0,18.00554,7.8,5.6,1015.7,METAR KBOS 301854Z 03025G35KT 5SM -RA BR SCT020 BKN026 OVC037 08/06 A2999 RMK AO2 PK WND 04038/1805 CIG 021 E SLP156 P0000 T00780056,aviationweather_metar
2026-05-30T20:37:14.636869+00:00,2026-05-30T19:54:00+00:00,KBOS,20,15.0,7.71666,25.0,12.8611,8.3,6.1,1016.3,METAR KBOS 301954Z 02015G25KT 8SM -RA SCT017 BKN022 OVC031 08/06 A3001 RMK AO2 PK WND 02034/1855 SLP162 P0002 T00830061,aviationweather_metar
2026-05-30T20:37:14.636860+00:00,2026-05-30T20:02:00+00:00,KBOS,10,19.0,9.774436,25.0,12.8611,8.3,6.1,1016.3,SPECI KBOS 302002Z 01019G25KT 10SM FEW017 SCT022 OVC032 08/06 A3001 RMK AO2 RAE00 CIG 027 E P0000 T00830061,aviationweather_metar
2026-05-30T20:37:14.636849+00:00,2026-05-30T20:22:00+00:00,KBOS,10,18.0,9.259992,25.0,12.8611,8.9,5.6,1016.7,SPECI KBOS 302022Z 01018G25KT 10SM -RA SCT022 BKN027 OVC034 09/06 A3002 RMK AO2 PK WND 01027/2008 RAE00B20 P0000 T00890056,aviationweather_metar
2026-05-30T20:37:14.636824+00:00,2026-05-30T20:34:00+00:00,KBOS,20,17.0,8.745548,26.0,13.375544,8.9,5.6,1016.7,SPECI KBOS 302034Z 02017G26KT 10SM SCT024 OVC037 09/06 A3002 RMK AO2 PK WND 01027/2008 RAE00B20E29 CIG 026 E P0000 T00890056,aviationweather_metar
2026-05-30T21:39:59.654665+00:00,2026-05-30T20:54:00+00:00,KBOS,20,16.0,8.231104,,,9.4,5.6,1017.0,METAR KBOS 302054Z 02016KT 10SM FEW022 BKN034 OVC047 09/06 A3003 RMK AO2 PK WND 01027/2008 RAE00B20E29 SLP168 P0000 60002 T00940056 51020,aviationweather_metar
2026-05-30T22:37:06.759426+00:00,2026-05-30T21:54:00+00:00,KBOS,20,13.0,6.687772,25.0,12.8611,10.0,5.6,1017.4,METAR KBOS 302154Z 02013G25KT 10SM SCT026 SCT038 OVC050 10/06 A3004 RMK AO2 PK WND 03026/2136 SLP173 T01000056,aviationweather_metar
2026-05-30T23:40:59.271487+00:00,2026-05-30T22:54:00+00:00,KBOS,10,15.0,7.71666,24.0,12.346656,10.0,5.6,1017.7,METAR KBOS 302254Z 01015G24KT 10SM OVC044 10/06 A3005 RMK AO2 PK WND 04029/2206 SLP176 BINOVC W T01000056,aviationweather_metar
2026-05-31T01:51:20.470227+00:00,2026-05-30T23:54:00+00:00,KBOS,30,13.0,6.687772,,,9.4,4.4,1017.7,METAR KBOS 302354Z 03013KT 10SM FEW045 FEW220 09/04 A3005 RMK AO2 SLP174 60002 T00940044 10106 20078 50006,aviationweather_metar
2026-05-31T01:51:20.470195+00:00,2026-05-31T00:54:00+00:00,KBOS,350,7.0,3.601108,,,9.4,4.4,1017.7,METAR KBOS 310054Z 35007KT 10SM FEW080 FEW220 09/04 A3005 RMK AO2 SLP177 T00940044,aviationweather_metar
2026-05-31T06:09:46.504167+00:00,2026-05-31T01:54:00+00:00,KBOS,350,6.0,3.086664,,,8.9,4.4,1018.0,METAR KBOS 310154Z 35006KT 10SM FEW080 09/04 A3006 RMK AO2 SLP179 T00890044,aviationweather_metar
2026-05-31T06:09:46.504158+00:00,2026-05-31T02:54:00+00:00,KBOS,330,7.0,3.601108,,,8.3,4.4,1018.0,METAR KBOS 310254Z 33007KT 10SM FEW250 08/04 A3006 RMK AO2 SLP178 T00830044 50004,aviationweather_metar
2026-05-31T06:09:46.504147+00:00,2026-05-31T03:54:00+00:00,KBOS,320,7.0,3.601108,,,8.3,4.4,1018.0,METAR KBOS 310354Z 32007KT 10SM CLR 08/04 A3006 RMK AO2 SLP177 T00830044,aviationweather_metar
2026-05-31T06:09:46.504135+00:00,2026-05-31T04:54:00+00:00,KBOS,290,8.0,4.115552,,,8.3,4.4,1017.4,METAR KBOS 310454Z 29008KT 10SM CLR 08/04 A3004 RMK AO2 SLP171 T00830044 401440078,aviationweather_metar
2026-05-31T06:09:46.504110+00:00,2026-05-31T05:54:00+00:00,KBOS,290,6.0,3.086664,,,7.8,4.4,1016.7,METAR KBOS 310554Z 29006KT 10SM CLR 08/04 A3002 RMK AO2 SLP166 T00780044 10094 20078 58012,aviationweather_metar
2026-05-31T09:22:53.263541+00:00,2026-05-31T06:54:00+00:00,KBOS,290,8.0,4.115552,,,7.8,3.9,1016.7,METAR KBOS 310654Z 29008KT 10SM CLR 08/04 A3002 RMK AO2 SLP164 T00780039,aviationweather_metar
2026-05-31T09:22:53.263528+00:00,2026-05-31T07:54:00+00:00,KBOS,290,7.0,3.601108,,,7.2,4.4,1016.0,METAR KBOS 310754Z 29007KT 10SM CLR 07/04 A3000 RMK AO2 SLP160 T00720044,aviationweather_metar
2026-05-31T09:22:53.263499+00:00,2026-05-31T08:54:00+00:00,KBOS,280,8.0,4.115552,,,7.2,4.4,1015.7,METAR KBOS 310854Z 28008KT 10SM FEW045 07/04 A2999 RMK AO2 SLP156 T00720044 58009,aviationweather_metar
2026-05-31T11:13:41.540202+00:00,2026-05-31T09:54:00+00:00,KBOS,280,7.0,3.601108,,,7.8,4.4,1016.0,METAR KBOS 310954Z 28007KT 10SM FEW050 FEW250 08/04 A3000 RMK AO2 SLP157 T00780044,aviationweather_metar
2026-05-31T11:13:41.540170+00:00,2026-05-31T10:54:00+00:00,KBOS,290,8.0,4.115552,,,8.9,4.4,1015.3,METAR KBOS 311054Z 29008KT 10SM FEW050 FEW250 09/04 A2998 RMK AO2 SLP153 T00890044,aviationweather_metar
2026-05-31T12:21:17.753807+00:00,2026-05-31T11:54:00+00:00,KBOS,,6.0,3.086664,,,11.1,5.0,1015.3,METAR KBOS 311154Z VRB06KT 10SM FEW050 FEW180 SCT250 11/05 A2998 RMK AO2 SLP151 70034 T01110050 10111 20067 58005,aviationweather_metar
2026-05-31T14:16:18.078127+00:00,2026-05-31T12:54:00+00:00,KBOS,290,8.0,4.115552,,,14.4,5.0,1014.6,METAR KBOS 311254Z 29008KT 10SM FEW050 FEW180 SCT250 14/05 A2996 RMK AO2 SLP146 T01440050,aviationweather_metar
2026-05-31T14:16:18.078096+00:00,2026-05-31T13:54:00+00:00,KBOS,290,6.0,3.086664,,,17.2,5.6,1014.3,METAR KBOS 311354Z 29006KT 10SM FEW050 FEW180 SCT250 17/06 A2995 RMK AO2 SLP140 T01720056,aviationweather_metar
2026-05-31T15:46:02.597097+00:00,2026-05-31T14:54:00+00:00,KBOS,350,4.0,2.057776,,,19.4,3.9,1014.0,METAR KBOS 311454Z 35004KT 10SM FEW070 FEW180 BKN250 19/04 A2994 RMK AO2 SLP137 T01940039 56015,aviationweather_metar
2026-05-31T16:57:30.906971+00:00,2026-05-31T15:54:00+00:00,KBOS,,4.0,2.057776,,,19.4,7.2,1013.0,METAR KBOS 311554Z VRB04KT 10SM FEW050 SCT180 BKN250 19/07 A2991 RMK AO2 SLP129 T01940072,aviationweather_metar
2026-05-31T16:57:30.906939+00:00,2026-05-31T16:54:00+00:00,KBOS,150,7.0,3.601108,,,17.2,6.7,1012.6,METAR KBOS 311654Z 15007KT 10SM SCT050 SCT180 BKN250 17/07 A2990 RMK AO2 SLP123 T01720067,aviationweather_metar
2026-05-31T17:59:10.763438+00:00,2026-05-31T17:54:00+00:00,KBOS,300,9.0,4.629996,,,19.4,6.1,1011.9,METAR KBOS 311754Z 30009KT 10SM BKN070 OVC090 19/06 A2988 RMK AO2 RAB1657E07 SLP118 P0000 60000 T01940061 10200 20111 56019,aviationweather_metar
2026-05-31T19:19:17.232733+00:00,2026-05-31T18:54:00+00:00,KBOS,300,4.0,2.057776,,,16.7,8.3,1012.3,METAR KBOS 311854Z 30004KT 10SM -RA BKN065 BKN075 OVC095 17/08 A2989 RMK AO2 PK WND 30028/1835 RAB34 SLP120 P0001 T01670083,aviationweather_metar
2026-05-31T20:36:02.444646+00:00,2026-05-31T19:54:00+00:00,KBOS,280,7.0,3.601108,,,17.8,7.8,1011.3,METAR KBOS 311954Z 28007KT 10SM SCT065 BKN110 18/08 A2986 RMK AO2 RAE02 SLP112 P0000 T01780078,aviationweather_metar
