window_id,window_start,window_end,window_rows,time_span_hours,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,token_id,token_distance
window_050976_051023,2024-06-26T05:00:00,2024-06-26T08:55:00,48,3.9166666666666665,-1.7511404931183232,-1.3196516195080739,1.545514596805523,0.1459263404560232,0.5280017191810799,-0.17121226076821522,1.2294205087649663,-0.1763593958205225,1,2.120681964215902
window_050988_051035,2024-06-26T06:00:00,2024-06-26T09:55:00,48,3.9166666666666665,-2.075280839514435,-1.4363845049758683,1.119473384736836,0.47640002365064926,0.2135055844317791,-0.16894425549348802,0.6746840131843274,-0.27305873400733655,7,1.7746134211882036
window_051000_051047,2024-06-26T07:00:00,2024-06-26T10:55:00,48,3.9166666666666665,-1.9615423051743432,-1.296663356773218,0.6346190538166391,0.727745984575625,-0.05305157051611783,-0.3310038131685614,0.012730101788587661,-0.31070385515958554,7,1.112931717820855
window_051012_051059,2024-06-26T08:00:00,2024-06-26T11:55:00,48,3.9166666666666665,-2.6470231579367964,0.9230205504552064,0.25637951891917793,0.8953729070579058,-0.7626768062335049,-0.25764961318729573,-0.7129567489507761,-0.16508985086132938,3,1.63328133850864
window_051024_051071,2024-06-26T09:00:00,2024-06-26T12:55:00,48,3.9166666666666665,-3.289305374112437,1.8160067966675404,-0.052359826295037167,1.0233308553964857,-1.703272272875084,0.06518619194000078,-1.140646991185305,-0.17656127027137752,3,2.789246592946478
window_051036_051083,2024-06-26T10:00:00,2024-06-26T13:55:00,48,3.9166666666666665,-2.18237530834422,5.264559562261049,-0.5483147827810416,1.5306005825846536,-1.465805578370307,1.6060345684745918,-1.6848330350821699,0.8005990457748015,4,4.89279759820922
window_051048_051095,2024-06-26T11:00:00,2024-06-26T14:55:00,48,3.9166666666666665,-0.10416476037986305,6.767287573196003,-0.9943064498610813,1.8755362182781057,0.5703206415588188,1.7204706388446203,-2.6536774535549204,1.0106309642743898,0,5.363366854609211
window_051060_051107,2024-06-26T12:00:00,2024-06-26T15:55:00,48,3.9166666666666665,1.6546148421323266,6.488815034039256,-0.9572594439869965,1.8974436965112964,2.050389554685199,2.2833406942355396,-2.4639643722371134,1.1122127340362724,0,5.373824547426212
window_051072_051119,2024-06-26T13:00:00,2024-06-26T16:55:00,48,3.9166666666666665,2.3607090985519146,2.351588924957367,-0.20968617952930302,0.35035407398809437,1.8860765409364189,1.9053194971589211,-1.6228089488474453,1.490557583965095,0,3.6465036968990043
window_051084_051131,2024-06-26T14:00:00,2024-06-26T17:55:00,48,3.9166666666666665,2.689565146234851,-1.6514233935484293,0.7511086878378098,-1.8671451426060017,0.7040450062007885,1.0286606059349916,-1.2391023323319033,1.598099841125739,2,3.1683638312903715
