seed,design,horizon_hours,horizon_steps,config_id,split_id,cutoff,elapsed_sec,mae,rmse,smape,nmae,nrmse,nrmse_std,nmse,baseline_mae,skill_vs_persistence
123,pca_embedding_gb,6,72,hgb_regularized,1,2024-01-31 05:00:00,6.48,1.1129167148864667,1.28417868562675,41.090213987788815,0.3605564826254062,0.4160409703248394,1.6798635469658174,2.821941536424577,1.4861715555555557,0.2511519212049569
123,pca_embedding_gb,6,72,hgb_regularized,2,2024-12-18 05:00:00,7.25,0.9311839125168132,1.2052109969423348,13.336388617856818,0.201119809286404,0.2603049758449758,0.9998197627557236,0.9996395579969116,2.4150287777777777,0.6144211941904575
42,token_state_gb,6,72,hgb_fast_shallow,1,2024-01-31 05:00:00,2.55,0.621298583630638,0.7697438345888161,21.049788435276984,0.2012848122214267,0.2493772676873207,1.0069195375224214,1.013886955044367,1.4861715555555557,0.5819469287444861
42,token_state_gb,6,72,hgb_fast_shallow,2,2024-12-18 05:00:00,2.29,1.1584253793744796,1.554745885628972,16.885572536422604,0.2502000821111897,0.335798537542791,1.2897871546631532,1.6635509043340728,2.4150287777777777,0.5203264699972863
123,token_state_gb,6,72,hgb_fast_shallow,1,2024-01-31 05:00:00,2.47,0.6589923275119483,0.7323663903374902,22.15591752970578,0.2134966188454423,0.2372679340341191,0.9580252467361628,0.917812373383886,1.4861715555555557,0.556583945773212
123,token_state_gb,6,72,hgb_fast_shallow,2,2024-12-18 05:00:00,4.93,1.1158754601724017,1.5098296663106223,16.222546465871744,0.2410100268277557,0.3260974018790994,1.252525526735189,1.5688201951232628,2.4150287777777777,0.537945274202018
42,raw_window_gb,12,144,hgb_fast_shallow,1,2024-01-31 05:00:00,38.23,0.9501517664972003,1.0655626813559602,29.049284235127203,0.2052165415471634,0.2301433265505975,0.9270648941119652,0.8594493178948291,1.3325528611111113,0.2869687998779183
42,raw_window_gb,12,144,hgb_fast_shallow,2,2024-12-18 05:00:00,36.48,1.2830463254636786,1.5999538779882834,23.57757963827894,0.1781460491414973,0.2221474443405034,0.9500481205330128,0.90259143132831,2.588296375,0.50428925475431
123,raw_window_gb,12,144,hgb_fast_shallow,1,2024-01-31 05:00:00,38.86,1.0672063050912324,1.2623736894917443,31.938039427184272,0.2304983211845609,0.2726511404095693,1.098295155465796,1.2062522485196372,1.3325528611111113,0.1991264771286452
123,raw_window_gb,12,144,hgb_fast_shallow,2,2024-12-18 05:00:00,39.67,1.3441937867051148,1.6469756811539804,24.591043647843957,0.1866361390306976,0.2286762409172372,0.977969535228925,0.9564244118358796,2.588296375,0.4806646568108802
42,statistical_feature_gb,12,144,hgb_deeper,1,2024-01-31 05:00:00,33.85,1.113072593531798,1.3179848811588224,33.023960007637406,0.24040465554004753,0.2846622073018686,1.146678215811598,1.3148709306168698,1.3325528611111113,0.1647066130131598
42,statistical_feature_gb,12,144,hgb_deeper,2,2024-12-18 05:00:00,32.28,0.9587630911402046,1.2404814060463956,18.137389547142487,0.13312056888327212,0.17223607373708252,0.7365943759906045,0.542571274740988,2.5882963749999996,0.6295775475983572
123,statistical_feature_gb,12,144,hgb_deeper,1,2024-01-31 05:00:00,25.49,1.0299837680663897,1.2295504386425284,31.087463875542248,0.22245888939566894,0.26556187924191044,1.0697381460046382,1.144339701017441,1.3325528611111113,0.22705973072270713
123,statistical_feature_gb,12,144,hgb_deeper,2,2024-12-18 05:00:00,20.48,0.9919051905058976,1.2688941393821036,18.99972851692075,0.13772222195306244,0.17618107251741735,0.7534657772704562,0.5677106775177726,2.5882963749999996,0.6167729477569311
42,pca_embedding_gb,12,144,hgb_regularized,1,2024-01-31 05:00:00,12.94,1.2409581435667012,1.556785047973786,42.12086595299473,0.2680257485247722,0.3362389617558602,1.354440044595351,1.8345078344034567,1.3325528611111113,0.06873627392109627
42,pca_embedding_gb,12,144,hgb_regularized,2,2024-12-18 05:00:00,9.16,1.0861885892030767,1.376682160032582,20.11970654680218,0.1508131093545482,0.19114702475357334,0.817470001294538,0.6682572030164918,2.5882963749999996,0.5803461306538271
123,pca_embedding_gb,12,144,hgb_regularized,1,2024-01-31 05:00:00,8.76,1.2826773892545884,1.6079727159345285,43.96927413541649,0.27703639252703205,0.3472946231345618,1.3989745340328728,1.9571297468724935,1.3325528611111113,0.03742851355067989
123,pca_embedding_gb,12,144,hgb_regularized,2,2024-12-18 05:00:00,8.27,1.18579555335987,1.4895756043708805,21.862917115599217,0.16464315335167262,0.2068218454390816,0.8845058115698665,0.7823505307008682,2.5882963749999996,0.5418625299810449
